time,scid,pkt_num,active_num,conn_type,pns,send_time
1740155,50ce57750bb9ee64ec1ff7b4,1352,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250788271
1740196,50ce57750bb9ee64ec1ff7b4,1353,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250788271
1740230,50ce57750bb9ee64ec1ff7b4,1354,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250788271
1740322,50ce57750bb9ee64ec1ff7b4,1355,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250322047
1740355,50ce57750bb9ee64ec1ff7b4,1356,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250323380
1740386,50ce57750bb9ee64ec1ff7b4,1357,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250323380
1740417,50ce57750bb9ee64ec1ff7b4,1358,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250324620
1740448,50ce57750bb9ee64ec1ff7b4,1359,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250324620
1740747,50ce57750bb9ee64ec1ff7b4,1360,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250325878
1740784,50ce57750bb9ee64ec1ff7b4,1361,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250325878
1740815,50ce57750bb9ee64ec1ff7b4,1362,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250327090
1740844,50ce57750bb9ee64ec1ff7b4,1363,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250327090
1741021,50ce57750bb9ee64ec1ff7b4,1364,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250328283
1741068,50ce57750bb9ee64ec1ff7b4,1365,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250328283
1741110,50ce57750bb9ee64ec1ff7b4,1366,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250329496
1741284,50ce57750bb9ee64ec1ff7b4,1367,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250329496
1741316,50ce57750bb9ee64ec1ff7b4,1368,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250330730
1742096,50ce57750bb9ee64ec1ff7b4,1369,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250330730
1742133,50ce57750bb9ee64ec1ff7b4,1370,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250331919
1742164,50ce57750bb9ee64ec1ff7b4,1371,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250333104
1742193,50ce57750bb9ee64ec1ff7b4,1372,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250333104
1743417,50ce57750bb9ee64ec1ff7b4,1373,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250334283
1743451,50ce57750bb9ee64ec1ff7b4,1374,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250334283
1743482,50ce57750bb9ee64ec1ff7b4,1375,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250336155
1744786,50ce57750bb9ee64ec1ff7b4,1376,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250336155
1744826,50ce57750bb9ee64ec1ff7b4,1377,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250336155
1744862,50ce57750bb9ee64ec1ff7b4,1378,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250337407
1744898,50ce57750bb9ee64ec1ff7b4,1379,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250337407
1746301,50ce57750bb9ee64ec1ff7b4,1380,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250338622
1746356,50ce57750bb9ee64ec1ff7b4,1381,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250338622
1746387,50ce57750bb9ee64ec1ff7b4,1382,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250339843
1746413,50ce57750bb9ee64ec1ff7b4,1383,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250339843
1746445,50ce57750bb9ee64ec1ff7b4,1384,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250341039
1747095,50ce57750bb9ee64ec1ff7b4,1385,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250341039
1747126,50ce57750bb9ee64ec1ff7b4,1386,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250342265
1748428,50ce57750bb9ee64ec1ff7b4,1387,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250342265
1748474,50ce57750bb9ee64ec1ff7b4,1388,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250343463
1748514,50ce57750bb9ee64ec1ff7b4,1389,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250343463
1748548,50ce57750bb9ee64ec1ff7b4,1390,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250344651
1749760,50ce57750bb9ee64ec1ff7b4,1391,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250344651
1749816,50ce57750bb9ee64ec1ff7b4,1392,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250345868
1749866,50ce57750bb9ee64ec1ff7b4,1393,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250345868
1751208,50ce57750bb9ee64ec1ff7b4,1394,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250347087
1751260,50ce57750bb9ee64ec1ff7b4,1395,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250347087
1751315,50ce57750bb9ee64ec1ff7b4,1396,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250348279
1751363,50ce57750bb9ee64ec1ff7b4,1397,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250348279
1751407,50ce57750bb9ee64ec1ff7b4,1398,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250349503
1752393,50ce57750bb9ee64ec1ff7b4,1399,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250349503
1752435,50ce57750bb9ee64ec1ff7b4,1400,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250350715
1752474,50ce57750bb9ee64ec1ff7b4,1401,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250350715
1752519,50ce57750bb9ee64ec1ff7b4,1402,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250351903
1752551,50ce57750bb9ee64ec1ff7b4,1403,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250351903
1753660,50ce57750bb9ee64ec1ff7b4,1404,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250353111
1753703,50ce57750bb9ee64ec1ff7b4,1405,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250353111
1754968,50ce57750bb9ee64ec1ff7b4,1406,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250354293
1755002,50ce57750bb9ee64ec1ff7b4,1407,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250354293
1755049,50ce57750bb9ee64ec1ff7b4,1408,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250355482
1755085,50ce57750bb9ee64ec1ff7b4,1409,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250355482
1755126,50ce57750bb9ee64ec1ff7b4,1410,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250356671
1756443,50ce57750bb9ee64ec1ff7b4,1411,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250356671
1756491,50ce57750bb9ee64ec1ff7b4,1412,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250357907
1756535,50ce57750bb9ee64ec1ff7b4,1413,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250357907
1756578,50ce57750bb9ee64ec1ff7b4,1414,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250359123
1756615,50ce57750bb9ee64ec1ff7b4,1415,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250359123
1756644,50ce57750bb9ee64ec1ff7b4,1416,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250360331
1757462,50ce57750bb9ee64ec1ff7b4,1417,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250361479
1758885,50ce57750bb9ee64ec1ff7b4,1418,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250361479
1758988,50ce57750bb9ee64ec1ff7b4,1419,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250363496
1759133,50ce57750bb9ee64ec1ff7b4,1420,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250363496
1759201,50ce57750bb9ee64ec1ff7b4,1421,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250363496
1759278,50ce57750bb9ee64ec1ff7b4,1422,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250363496
1760079,50ce57750bb9ee64ec1ff7b4,1423,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250364731
1760122,50ce57750bb9ee64ec1ff7b4,1424,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250364731
1760150,50ce57750bb9ee64ec1ff7b4,1425,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250391136
1760187,50ce57750bb9ee64ec1ff7b4,1426,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250391136
1760228,50ce57750bb9ee64ec1ff7b4,1427,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250422616
1762116,50ce57750bb9ee64ec1ff7b4,1428,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250422616
1762205,50ce57750bb9ee64ec1ff7b4,1429,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250422616
1763418,50ce57750bb9ee64ec1ff7b4,1430,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250422616
1763478,50ce57750bb9ee64ec1ff7b4,1431,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250422616
1763542,50ce57750bb9ee64ec1ff7b4,1432,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250422616
1764747,50ce57750bb9ee64ec1ff7b4,1433,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250423995
1764799,50ce57750bb9ee64ec1ff7b4,1434,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250423995
1764836,50ce57750bb9ee64ec1ff7b4,1435,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250423995
1766367,50ce57750bb9ee64ec1ff7b4,1436,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447249613099
1766477,50ce57750bb9ee64ec1ff7b4,1437,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250423995
1766528,50ce57750bb9ee64ec1ff7b4,1438,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250423995
1766564,50ce57750bb9ee64ec1ff7b4,1439,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250423995
1766598,50ce57750bb9ee64ec1ff7b4,1440,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250425241
1767532,50ce57750bb9ee64ec1ff7b4,1441,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250425241
1767592,50ce57750bb9ee64ec1ff7b4,1442,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250425658
1767635,50ce57750bb9ee64ec1ff7b4,1443,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250425658
1767677,50ce57750bb9ee64ec1ff7b4,1444,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250426824
1767716,50ce57750bb9ee64ec1ff7b4,1445,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250426824
1768756,50ce57750bb9ee64ec1ff7b4,1446,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250426824
1768807,50ce57750bb9ee64ec1ff7b4,1447,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250428268
1768842,50ce57750bb9ee64ec1ff7b4,1448,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250428268
1768877,50ce57750bb9ee64ec1ff7b4,1449,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250428268
1768922,50ce57750bb9ee64ec1ff7b4,1450,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250429548
1770130,50ce57750bb9ee64ec1ff7b4,1451,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250429548
1770182,50ce57750bb9ee64ec1ff7b4,1452,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250430956
1770227,50ce57750bb9ee64ec1ff7b4,1453,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250430956
1770303,50ce57750bb9ee64ec1ff7b4,1454,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250430956
1770346,50ce57750bb9ee64ec1ff7b4,1455,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250432350
1770390,50ce57750bb9ee64ec1ff7b4,1456,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250432350
1771420,50ce57750bb9ee64ec1ff7b4,1457,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250432350
1771470,50ce57750bb9ee64ec1ff7b4,1458,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250432350
1771552,50ce57750bb9ee64ec1ff7b4,1459,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250433511
1771608,50ce57750bb9ee64ec1ff7b4,1460,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250433511
1771651,50ce57750bb9ee64ec1ff7b4,1461,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250434654
1772638,50ce57750bb9ee64ec1ff7b4,1462,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250434654
1772687,50ce57750bb9ee64ec1ff7b4,1463,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250434654
1772728,50ce57750bb9ee64ec1ff7b4,1464,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250436547
1772766,50ce57750bb9ee64ec1ff7b4,1465,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250436547
1772806,50ce57750bb9ee64ec1ff7b4,1466,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250436547
1772869,50ce57750bb9ee64ec1ff7b4,1467,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250438141
1774189,50ce57750bb9ee64ec1ff7b4,1468,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250438141
1774246,50ce57750bb9ee64ec1ff7b4,1469,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250440004
1774294,50ce57750bb9ee64ec1ff7b4,1470,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250440004
1774333,50ce57750bb9ee64ec1ff7b4,1471,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250440004
1774647,50ce57750bb9ee64ec1ff7b4,1472,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250441366
1774976,50ce57750bb9ee64ec1ff7b4,1473,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250441366
1775732,50ce57750bb9ee64ec1ff7b4,1474,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250441366
1775784,50ce57750bb9ee64ec1ff7b4,1475,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250442709
1775829,50ce57750bb9ee64ec1ff7b4,1476,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250442709
1775870,50ce57750bb9ee64ec1ff7b4,1477,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250443982
1775911,50ce57750bb9ee64ec1ff7b4,1478,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250443982
1778165,50ce57750bb9ee64ec1ff7b4,1479,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250445232
1778312,50ce57750bb9ee64ec1ff7b4,1480,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250445232
1778386,50ce57750bb9ee64ec1ff7b4,1481,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250446505
1778449,50ce57750bb9ee64ec1ff7b4,1482,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250446505
1778967,50ce57750bb9ee64ec1ff7b4,1483,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250448024
1779087,50ce57750bb9ee64ec1ff7b4,1484,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250448024
1779368,50ce57750bb9ee64ec1ff7b4,1485,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250450096
1779421,50ce57750bb9ee64ec1ff7b4,1486,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250450096
1779464,50ce57750bb9ee64ec1ff7b4,1487,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250450096
1779521,50ce57750bb9ee64ec1ff7b4,1488,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250450096
1780580,50ce57750bb9ee64ec1ff7b4,1489,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250451544
1780661,50ce57750bb9ee64ec1ff7b4,1490,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250451544
1780727,50ce57750bb9ee64ec1ff7b4,1491,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250452567
1780791,50ce57750bb9ee64ec1ff7b4,1492,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250452567
1780851,50ce57750bb9ee64ec1ff7b4,1493,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250453784
1780920,50ce57750bb9ee64ec1ff7b4,1494,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250453784
1781186,50ce57750bb9ee64ec1ff7b4,1495,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250455087
1782695,50ce57750bb9ee64ec1ff7b4,1496,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250455087
1782756,50ce57750bb9ee64ec1ff7b4,1497,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250457081
1782793,50ce57750bb9ee64ec1ff7b4,1498,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250457081
1782829,50ce57750bb9ee64ec1ff7b4,1499,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250457081
1782870,50ce57750bb9ee64ec1ff7b4,1500,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250458562
1782913,50ce57750bb9ee64ec1ff7b4,1501,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250458562
1783157,50ce57750bb9ee64ec1ff7b4,1502,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250459612
1783224,50ce57750bb9ee64ec1ff7b4,1503,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250459612
1783283,50ce57750bb9ee64ec1ff7b4,1504,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250460803
1783332,50ce57750bb9ee64ec1ff7b4,1505,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250460803
1783374,50ce57750bb9ee64ec1ff7b4,1506,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250461998
1783448,50ce57750bb9ee64ec1ff7b4,1507,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250461998
1783757,50ce57750bb9ee64ec1ff7b4,1508,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250463523
1783813,50ce57750bb9ee64ec1ff7b4,1509,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250463523
1783886,50ce57750bb9ee64ec1ff7b4,1510,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250464918
1783942,50ce57750bb9ee64ec1ff7b4,1511,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250464918
1786953,50ce57750bb9ee64ec1ff7b4,1512,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250466142
1787026,50ce57750bb9ee64ec1ff7b4,1513,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250466142
1787083,50ce57750bb9ee64ec1ff7b4,1514,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250467334
1787136,50ce57750bb9ee64ec1ff7b4,1515,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250467334
1787184,50ce57750bb9ee64ec1ff7b4,1516,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250468518
1787228,50ce57750bb9ee64ec1ff7b4,1517,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250468518
1787284,50ce57750bb9ee64ec1ff7b4,1518,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250469743
1787328,50ce57750bb9ee64ec1ff7b4,1519,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250469743
1787371,50ce57750bb9ee64ec1ff7b4,1520,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250471015
1787415,50ce57750bb9ee64ec1ff7b4,1521,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250471015
1787471,50ce57750bb9ee64ec1ff7b4,1522,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250472264
1788325,50ce57750bb9ee64ec1ff7b4,1523,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447249613099
1788511,50ce57750bb9ee64ec1ff7b4,1524,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250472264
1788586,50ce57750bb9ee64ec1ff7b4,1525,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250473490
1788638,50ce57750bb9ee64ec1ff7b4,1526,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250473490
1788692,50ce57750bb9ee64ec1ff7b4,1527,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250474718
1788743,50ce57750bb9ee64ec1ff7b4,1528,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250474718
1788790,50ce57750bb9ee64ec1ff7b4,1529,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250475910
1788838,50ce57750bb9ee64ec1ff7b4,1530,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250475910
1788885,50ce57750bb9ee64ec1ff7b4,1531,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250477128
1789915,50ce57750bb9ee64ec1ff7b4,1532,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250477128
1789960,50ce57750bb9ee64ec1ff7b4,1533,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250478345
1790000,50ce57750bb9ee64ec1ff7b4,1534,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250478345
1790036,50ce57750bb9ee64ec1ff7b4,1535,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250479546
1790074,50ce57750bb9ee64ec1ff7b4,1536,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250838201
1790110,50ce57750bb9ee64ec1ff7b4,1537,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250838201
1790154,50ce57750bb9ee64ec1ff7b4,1538,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250838201
1790190,50ce57750bb9ee64ec1ff7b4,1539,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250838201
1790227,50ce57750bb9ee64ec1ff7b4,1540,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250838201
1791929,50ce57750bb9ee64ec1ff7b4,1541,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250840201
1791979,50ce57750bb9ee64ec1ff7b4,1542,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250840201
1792016,50ce57750bb9ee64ec1ff7b4,1543,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250840201
1792057,50ce57750bb9ee64ec1ff7b4,1544,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250840201
1798105,50ce57750bb9ee64ec1ff7b4,1545,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250846246
1798162,50ce57750bb9ee64ec1ff7b4,1546,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250846246
1798212,50ce57750bb9ee64ec1ff7b4,1547,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250846246
1798313,50ce57750bb9ee64ec1ff7b4,1548,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250846246
1798363,50ce57750bb9ee64ec1ff7b4,1549,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250846246
1801369,50ce57750bb9ee64ec1ff7b4,1550,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250849030
1801644,50ce57750bb9ee64ec1ff7b4,1551,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250849030
1801712,50ce57750bb9ee64ec1ff7b4,1552,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250849030
1801758,50ce57750bb9ee64ec1ff7b4,1553,1,XQC_CONN_TYPE_SERVER,XQC_PNS_APP_DATA,1732447250849030
